lat_x,lon_x,course,speed,timestamp,distance_from_shore,distance_from_port,mmsi,doy,dow,season,year,month,day,hour,sst,precip,speed_expand_mean,course_expand_mean,speed_rolling_mean,course_rolling_mean,speed_rolling_mean_3h,course_rolling_mean_3h,speed_rolling_mean_12h,course_rolling_mean_12h,speed_rolling_mean_1d,course_rolling_mean_1d,speed_rolling_mean_3d,course_rolling_mean_3d,source_crowd_sourced,source_dalhousie_longliner,source_dalhousie_ps,source_dalhousie_trawl,source_false_positives,source_gfw,gear_type_drifting_longlines,gear_type_fixed_gear,gear_type_pole_and_line,gear_type_purse_seines,gear_type_trawlers,gear_type_trollers,hemisphere_ns_north,hemisphere_ns_south,hemisphere_ew_east,hemisphere_ew_west
0.770024202413029,0.15329626634802057,0.0,0.0,2.1602889068262545,0.0005796135985269965,0.0004360504039229461,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.043478260869565216,0.04788045166209211,0.08443054013527077,0.0,0.0,0.048719549971512933,0.1980430528375735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7625515422781168,0.15069564289152954,0.45596868884540115,0.08113391742322103,2.1604796110367364,0.0009121730332320265,0.0007135645990354482,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.34782608695652173,0.2935727355901189,0.010594077759483497,0.28819445207959615,0.3118785390114354,0.048719549971512933,0.1980430528375735,0.13638636757360686,0.4559686888453976,0.09016838617267331,0.2771170313986668,0.19446849599626106,0.30246646473388084,0.2530487863742748,0.3118785390114354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7624121342018061,0.15066730881840817,0.2328767123287671,0.00782013661910564,2.160542144277848,0.0009111217389178905,0.0007132175047545739,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.43478260869565216,0.2935727355901189,0.010594077759483497,0.2106481537057133,0.3141094297591914,0.048719549971512933,0.1980430528375735,0.07476602077830255,0.34442270058708147,0.06590620996635814,0.2790992704567067,0.142141631596105,0.30463003020337454,0.1849593538757311,0.3141094297591914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7623724803489889,0.15071897683410007,0.1917808219178082,0.04887585386941025,2.160553231731944,0.0009111217389178905,0.0007127538432900029,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.43478260869565216,0.2935727355901189,0.010594077759483497,0.24479167315194608,0.3011702629938754,0.048719549971512933,0.1980430528375735,0.07723083465011474,0.2935420743639899,0.07658880994184901,0.26760228353948506,0.1651810719004386,0.2920813500649064,0.21493902939019727,0.3011702629938754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7625495286059034,0.1507334216556913,0.1095890410958904,0.09090908819710307,2.1605576667135846,0.0009121730332320265,0.0007134486675106935,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.4782608695652174,0.2935727355901189,0.010594077759483497,0.3250000086102433,0.27091938324426834,0.048719549971512933,0.1980430528375735,0.09612774100067471,0.2475538160469648,0.1016838668164123,0.2407231208372968,0.21930423162951845,0.26274340112505357,0.2853658602967725,0.27091938324426834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7627076018746536,0.1508012012031581,0.1898238747553816,0.04789833679202205,2.1605621016952234,0.0009128738961081172,0.000713564980587187,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.4782608695652174,0.2935727355901189,0.010594077759483497,0.32754630499714693,0.2690454349411953,0.05892150701682975,0.23600782778864984,0.08216046239373907,0.18101761252446041,0.10248053529586311,0.23905803996194,0.22102242719209336,0.26092600605798305,0.2876016327268303,0.2690454349411953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7626207041737532,0.15079453436242368,0.4344422700587084,0.0391006830955282,2.1605665366768623,0.0009125234646700719,0.0007133331180589233,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.4782608695652174,0.2935727355901189,0.010594077759483497,0.3204365164060092,0.31551170420355334,0.04996876920155173,0.2317025440313113,0.07887404389798951,0.23170254403130935,0.10025607136650641,0.28034524952426143,0.21622486816834063,0.305989985893552,0.2813588915450251,0.31551170420355334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7624112048146306,0.15065897526749011,0.5009784735812133,0.0391006830955282,2.160586494094238,0.0009111217389178905,0.0007132175047545739,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.5217391304347826,0.2935727355901189,0.010594077759483497,0.3151041750147391,0.3617389492181992,0.05663127176175863,0.2853228962818006,0.07668309823963383,0.27658186555772785,0.09858772343578436,0.3214200761179815,0.21262669893567093,0.35082215491129315,0.2766768357044028,0.3617389492181992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7623724803489889,0.15047369265207894,0.5440313111545988,0.0,2.160611773489581,0.0009104208760417998,0.0007138004702025749,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.5652173913043478,0.2935727355901189,0.010594077759483497,0.2800925999899533,0.4042374196628905,0.046221111511435355,0.35577299412915875,0.06572836991499126,0.314788929354205,0.09858772343578436,0.4040794481446225,0.18900151014942088,0.3920380787537855,0.2459349650502551,0.4042374196628905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7623880475841769,0.15044258072865158,0.538160469667319,0.04203323432769281,2.1606219739473502,0.0009107713074798452,0.0007141480096271445,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.5652173913043478,0.2935727355901189,0.010594077759483497,0.28194445191401446,0.43743307531732656,0.03581095126111208,0.4414872798434445,0.07394441615436517,0.35840089452054513,0.09801436354806875,0.4318638334919106,0.1902511069264626,0.4242319342276063,0.2475609813685676,0.43743307531732656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.762546120852927,0.1504292470471827,0.6751467710371819,0.0782013661910564,2.160626408928991,0.0009114721703559358,0.0007147265210319646,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.5652173913043478,0.2935727355901189,0.010594077759483497,0.3068181899341069,0.4816290508563736,0.042265250616312505,0.5385518590998046,0.08113345661381734,0.3979941291585096,0.10559478477088971,0.4707421503330142,0.2070354634179485,0.4670941347468619,0.26940133663271976,0.4816290508563736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7627890007014327,0.1503759123213072,0.5890410958904109,0.08406646865538563,2.1606326179032855,0.0009125234646700719,0.0007156524444168184,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.5652173913043478,0.2935727355901189,0.010594077759483497,0.33101852731135895,0.5086431108341006,0.05184259804660993,0.5694716242661452,0.08782040535133794,0.41922156986301046,0.11298207424045813,0.4930369345861064,0.22336542111975916,0.4932929467762864,0.2906504132855565,0.5086431108341006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7628479393381398,0.1502414643664961,0.48336594911937375,0.08602150281016205,2.1606388268775802,0.0009125234646700719,0.0007161183967555593,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.6086956521739131,0.2935727355901189,0.010594077759483497,0.3525641119099451,0.5203810288176117,0.06183635188692027,0.5659491193737772,0.08750089244933211,0.49437377690801965,0.11950027083125378,0.50091182992388,0.23790399881274693,0.5046766302033742,0.3095684875061202,0.5203810288176117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7626789457700786,0.15030507713850388,0.26614481409001955,0.10263929312576153,2.160643261859219,0.0009118226017939811,0.0007154235722742458,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.6086956521739131,0.2935727355901189,0.010594077759483497,0.37946429574761315,0.5092167684396546,0.08369768841259914,0.5103718199608613,0.09900335718445559,0.5039138943248493,0.1278569331355023,0.4872648758325384,0.2560557649386591,0.49384929216789164,0.3331881610433705,0.5092167684396546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.762295031417705,0.15059869591584962,0.18199608610567514,0.06842619541717435,2.1606570103023,0.0009104208760417998,0.0007129871692151339,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.6086956521739131,0.2935727355901189,0.010594077759483497,0.386574084338751,0.49186681165068763,0.08931917494777372,0.4391389432485326,0.10516539186398602,0.47235812133072036,0.12958795602508688,0.4682615197430999,0.2608533239624119,0.4770229337083504,0.33943090222517575,0.49186681165068763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7625235832139234,0.150524527312679,0.6340508806262231,0.13000977129263128,2.160661888782103,0.0009114721703559358,0.0007140299149333787,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.6521739130434783,0.2935727355901189,0.010594077759483497,0.42013890001965215,0.5153357833450757,0.10035394481311641,0.43091976516634073,0.11776332943650338,0.49032398356164,0.14021365110142867,0.488423723358704,0.2835022652475613,0.4997836434443954,0.3689024476058705,0.5153357833450757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7631307053862566,0.15029396573727977,0.5655577299412915,0.07233626372672718,2.160674750228857,0.0009142756218602986,0.0007168093397819227,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.6521739130434783,0.2935727355901189,0.010594077759483497,0.42565360606853136,0.5305320868426667,0.09785550635303882,0.4262230919765169,0.12397100880458313,0.4974994563600744,0.14149918432518913,0.5008622740247363,0.2872234909111658,0.5145213429684109,0.37374462851119317,0.5305320868426667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.763343999743012,0.15032952222119678,0.6555772994129159,0.09188660527449127,2.160681846199479,0.0009153269161744345,0.0007173867057496577,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.6521739130434783,0.2935727355901189,0.010594077759483497,0.43827161654170993,0.5508813107406334,0.0991047255830776,0.46066536203522535,0.12702007486072062,0.513307240704497,0.14518963386173186,0.5182739127021863,0.2957379001979427,0.5342564546949363,0.3848238571835545,0.5508813107406334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7635315810545813,0.15022785289999663,0.023483365949119372,0.10654936143531435,2.1606871681774464,0.0009160277790505253,0.0007183133291672783,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.6956521739130435,0.2935727355901189,0.010594077759483497,0.4550438717082804,0.5235783379957628,0.09993753840310346,0.4121330724070453,0.13175550514479029,0.46877779745596504,0.15028064362836463,0.49106670884871345,0.30705551999656266,0.5077774488965806,0.39955071533101155,0.5235783379957628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7635631802185451,0.15030229928819783,0.33072407045009783,0.04594330263724564,2.160693820649904,0.0009163782104885706,0.0007181965070945103,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.6956521739130435,0.2935727355901189,0.010594077759483497,0.44861112299619055,0.5200206541027581,0.09514886468795476,0.44187866927592984,0.13877649010850104,0.44938623013698276,0.14774578939136832,0.4863788872502358,0.3027148154544208,0.5043271311120717,0.39390244818742537,0.5200206541027581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7632115620705169,0.1503161885397279,0.3131115459882583,0.0,2.160714221565444,0.0009146260532983439,0.0007170404389460858,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.7391304347826086,0.2935727355901189,0.010594077759483497,0.42724868854134557,0.5156544819850827,0.06745783842209484,0.37769080234833685,0.13145673982998252,0.38377908238747255,0.14035849992179988,0.4810894386298743,0.28829982422445416,0.500092724188662,0.3751451887267001,0.5156544819850827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.763165712303197,0.15032452209064595,0.33268101761252444,0.035190614785975384,2.1607213175360673,0.0009146260532983439,0.0007169242530535054,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.7391304347826086,0.2935727355901189,0.010594077759483497,0.4191919302723418,0.5129020842745127,0.059546116631849146,0.33111545988258334,0.12196264194972109,0.3670363123287642,0.13739944560059308,0.4774364550428143,0.28286326688661245,0.4974233901341401,0.3680709619767722,0.5129020842745127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.763116067538244,0.15030535492353442,0.557729941291585,0.10850439559009076,2.1607261960158706,0.0009142756218602986,0.0007168093397819227,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.7391304347826086,0.2935727355901189,0.010594077759483497,0.4344806878301655,0.5237743703892128,0.06308557111695906,0.3115459882583172,0.12305811478711498,0.39943465968688535,0.14211643779220182,0.48654960632730526,0.2931798488557209,0.5079675652964075,0.38149523686222103,0.5237743703892128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7634309748928438,0.14983006473617533,0.48336594911937375,0.0977517077388205,2.16074216194977,0.0009149764847363892,0.0007197136037203379,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.7826086956521738,0.25461266849649283,0.0219549366490233,0.44531251179768916,0.5295019402492083,0.06121174227190087,0.40352250489236813,0.11728406006706253,0.4077788649706426,0.14538412396369926,0.4909403051855355,0.3004889712231383,0.5135222848117688,0.39100610665663543,0.5295019402492083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7633996080756739,0.14972617313473036,0.6634050880626223,0.0997067418935969,2.1607465969314106,0.0009146260532983439,0.0007201815287128434,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.7826086956521738,0.25461266849649283,0.0219549366490233,0.45583334540975157,0.5446229182531023,0.07266291854725648,0.47005870841487307,0.12287553598362133,0.4361817786692725,0.14856056396521777,0.5040834127021863,0.3075882428239657,0.5281869320640405,0.40024391174957585,0.5446229182531023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7643664030848889,0.14951116752104482,0.03522504892367906,0.1153470151318082,2.1607656673524573,0.0009191816619929334,0.000723877396271648,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.7826086956521738,0.25461266849649283,0.0219549366490233,0.4698183884885914,0.5255292383796601,0.0972308967380194,0.41448140900195724,0.1279649201782486,0.34246575342465485,0.15287343737612757,0.4856327307326335,0.31702510142537194,0.5096694737343131,0.4125234617303471,0.5255292383796601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7646245403728575,0.14950116725994317,0.6340508806262231,0.11241446389964357,2.160770989330425,0.0009202329563070693,0.0007245677028572009,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.8260869565217391,0.25461266849649283,0.0219549366490233,0.4819958975612108,0.5381900204871063,0.11367894993353019,0.47475538160469694,0.1291973271141547,0.4187866927592922,0.15660385143169903,0.4965966479543272,0.3252422681933119,0.5219481704889648,0.4232159086863939,0.5381900204871063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7649072289720431,0.1494186651058545,0.019569471624266144,0.0987292248162087,2.1607767548065553,0.0009216346820592507,0.0007258380480970204,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.8260869565217391,0.25461266849649283,0.0219549366490233,0.48983136221324064,0.5199250444572147,0.11159691788346554,0.3671232876712331,0.14028898953730945,0.37989236790606357,0.15893133663144865,0.4790851745956212,0.33052950053007896,0.5042344068368662,0.43009582884643593,0.5199250444572147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7650994572194895,0.14944394354363927,0.598825831702544,0.0987292248162087,2.1607816332863585,0.0009230364078114321,0.0007264123598264852,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.8260869565217391,0.25461266849649283,0.0219549366490233,0.4971264499759543,0.5302442882716429,0.111805121088472,0.3902152641878672,0.14314178336859965,0.4042183084148696,0.16109257288059925,0.4879706401046601,0.3354520961426546,0.514242229770661,0.43650127173934306,0.5302442882716429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.765302683215178,0.14943672113284362,0.0136986301369863,0.0977517077388205,2.1607860682679974,0.0009237372706875228,0.0007268730947579444,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.8260869565217391,0.25461266849649283,0.0219549366490233,0.5037037170252061,0.5131941281415636,0.11138871467845907,0.2602739726027399,0.14525969751213066,0.3651663405088034,0.1630298365727826,0.47171823215984576,0.3398903190910981,0.4977066205106005,0.4422764330322225,0.5131941281415636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7655374309258991,0.1494475547490371,0.659491193737769,0.0997067418935969,2.1607909467478006,0.0009247885650016588,0.0007275644831886258,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.8260869565217391,0.25461266849649283,0.0219549366490233,0.5103046730334191,0.5257418097054193,0.10805746339835563,0.38512720156555796,0.1472913016791148,0.3919231454011711,0.16498279814645217,0.48271487464319496,0.34434452692817374,0.5098756299437464,0.44807239438656155,0.5257418097054193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7655866109972642,0.14933477402661288,0.5420743639921721,0.08797653696493846,2.1607953817294394,0.0009251389964397042,0.0007282593074093164,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.8695652173913043,0.25461266849649283,0.0219549366490233,0.5138889025033763,0.5324857566544491,0.10285238327319399,0.3667318982387478,0.16073574097692084,0.41273794696672866,0.16596870458233076,0.48839814605137755,0.3467631012945378,0.5164160536564247,0.45121952269147797,0.5324857566544491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7657119233680814,0.14927810588037016,0.6986301369863013,0.0997067418935969,2.1607975992202597,0.0009254894278777496,0.0007287219511419611,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.8695652173913043,0.25461266849649283,0.0219549366490233,0.5197811585622578,0.5453108438720397,0.10306058647820045,0.5025440313111549,0.16130837450518506,0.4365622960861023,0.16770776645068003,0.4996729305423385,0.3507390909970706,0.5288540970142784,0.45639321092158536,0.5453108438720397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.765758779971508,0.1492800503755844,0.009784735812133072,0.10068425897098512,2.1607998167110782,0.0009258398593157949,0.0007289522230894445,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.8695652173913043,0.25461266849649283,0.0219549366490233,0.5255310596868125,0.5296659763139178,0.10347699288821337,0.3847358121330726,0.16191931127388146,0.40373325303326496,0.16906572407376244,0.48272478591817114,0.35461902211909835,0.5136813704889648,0.4614419045756144,0.5296659763139178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7660999425138129,0.14925560529289145,0.6262230919765166,0.10068425897098512,2.1608069126817018,0.0009272415850679763,0.0007299896875478284,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.8695652173913043,0.25461266849649283,0.0219549366490233,0.5309523950387737,0.5390087219977358,0.10410160250323278,0.5072407045009788,0.1693874865803184,0.41536203522504567,0.17072407839238074,0.4911628175547077,0.35827724289531254,0.5227421646906091,0.46620210145463975,0.5390087219977358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7661416874877749,0.14925616086295268,0.3405088062622309,0.0391006830955282,2.1608140086523235,0.0009275920165060216,0.0007302201502711812,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.8695652173913043,0.25461266849649283,0.0219549366490233,0.5239197669357911,0.5369754243746593,0.0911930037928319,0.4434442270058711,0.16141370842458952,0.40960409452054475,0.16825893748465306,0.48889013273073056,0.353531750398079,0.5207702292514054,0.46002711094514226,0.5369754243746593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7656003969070326,0.14929393962711446,0.273972602739726,0.00782013661910564,2.160851262498092,0.0009251389964397042,0.000728375493301897,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.9565217391304348,0.25461266849649283,0.0219549366490233,0.5112612747948735,0.5325920253179405,0.07412034098230173,0.3898238747553818,0.13967278606935643,0.3782778864970616,0.16394816378041105,0.4844365911037087,0.3449900248011378,0.5165191152747718,0.44891233739390535,0.5325920253179405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7655420004128448,0.14931171786907294,0.32289628180039137,0.037145648940751785,2.1608588019668797,0.0009244381335636135,0.0007281452213544136,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.9565217391304348,0.25461266849649283,0.0219549366490233,0.5047514753862978,0.5302005612942321,0.06079533586188794,0.31467710371819985,0.1293205678077453,0.40861056751467395,0.16168748766225705,0.48188233420551657,0.34059732781794455,0.5141998224145381,0.4431964159804526,0.5302005612942321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7655238773629245,0.14929671747742046,0.6281800391389432,0.09090908819710307,2.1608632369485186,0.0009244381335636135,0.0007281452213544136,-0.0044722563314607095,0.26027397260273977,0.16666666666666666,0.25,2.25,0.2727272727272727,0.16666666666666669,0.9565217391304348,0.25461266849649283,0.0219549366490233,0.508368959371025,0.538640012228537,0.058713303811823284,0.4383561643835619,0.1280060004094455,0.41154598825831384,0.1668175497914876,0.49522941103710544,0.3430383417400521,0.5223845820856762,0.4463727433714142,0.538640012228537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
